262.0,94.0,16.0,26.0
262.6258545741439,93.18995111680124,16.010328128933907,25.98967660474591
262.892976142799,92.32158280693378,16.01010666721039,25.989728306077215
262.8930211588385,91.45824986078466,16.009971971625568,25.98976339145254
262.0781173791346,91.00648150843082,16.009996973545828,25.98971716559533
260.8158583955322,89.9307172040134,16.010022438538183,25.98967569271936
259.7463133874461,89.77319025506776,16.01008104449307,25.98961303611196
258.2940105538849,89.22738779918086,16.010166915244028,25.989527765199906
251.74344712154382,82.6488369197303,15.737792002277244,25.53626937853219
252.53566490956214,82.04825441625624,15.739264958383227,25.534442780675292
253.14580539384636,81.74660004885585,15.73915472612767,25.534415598480074
250.559916235363,75.24343697671364,15.683802153201784,25.51864415517907
247.45668643003265,75.69033119633949,15.714976424507034,25.48142965525079
249.73020911889645,72.42989472471008,15.645038571651247,25.457972001585784
240.79109079082556,73.17964347597798,15.477548451669964,24.920353394809556
245.8432658614601,70.85549501319389,15.239814559485362,24.61079223474542
242.61207101474787,70.49088946341111,15.280369784068306,24.577782653597314
243.3386508092993,68.74417214369193,15.283275372882885,24.556125873815713
237.032188793246,66.24281451894883,15.219093501364,24.486649408061435
239.0745984103124,66.60003719885485,15.186524652515635,24.16837132653918
231.4730023243226,64.68954444118955,14.59063311477843,24.21022829038662
234.2608315732959,62.55867886778862,14.30688097364336,23.995381201562267
234.37572234300302,63.282992138715315,14.306974238845074,23.995023311671158
225.95039345749748,62.101178849568846,14.238141195647165,23.78454677297496
230.245098342219,57.81346600886577,13.96514149090141,23.938769794774192
231.949061326833,58.28643644852481,13.985384056905957,23.814274082520768
231.72303910524374,57.92264653460901,13.985599215654904,23.81350613203206
230.80840149270216,58.386547737037255,13.985741168567056,23.81330905811963
230.02744293780472,57.294684866577505,13.985974861995384,23.81308437484479
229.39750946080625,56.26141758759269,13.986226990743619,23.812839319319558
222.87553187935387,45.30561333461583,13.664661676353427,23.90971241267562
225.6591827435133,50.703508640011385,13.253994755621266,24.28973929150853
221.21113197510422,40.28949603478163,13.326255197468672,24.290608435073505
223.19513540177465,49.534647796135786,13.210474839870619,24.8242249715693
215.7222648218882,42.62060892523557,12.967297885935078,24.426210374807702
218.10341538730654,40.04100495190799,12.908934285615953,24.41962537941575
212.3133936610767,42.81814428730444,12.914771385841735,24.282008447972213
214.52563905825582,31.945081178685058,12.995702229972272,24.39901479216411
208.87387735338817,36.98823373602375,13.08718569219779,23.975462782650297
211.30293022137855,33.81046361968916,12.962150806589367,23.993934934417386
206.7809389261064,25.641517142214028,12.668390591652713,24.244869957849087
209.3652963650095,36.60469781457296,12.34456726200325,24.907566535494517
207.49309113814212,35.352171753911406,12.344686410196012,24.907444258395373
206.30215818626374,34.538172329265954,12.345382517962797,24.906597892842523
213.29571375084197,30.901973712966075,12.332028178967466,24.72746180787637
203.62591163260413,20.936270224736685,12.271848327308371,24.828863138583195
209.7592458255849,29.637380462936136,12.344008981874165,24.561352974073944
202.80677611274297,19.30151603082757,12.245737386134701,24.685907384555723
209.74417660853587,27.96946363303819,12.19440651021049,24.673231479450894
205.29593937402163,17.44045736905408,12.08797608727119,24.726868549655432
220.33913558910297,20.502910894524366,12.397850594364417,24.370478516079366
